Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-08-31 00:00:00-04:00,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,185.6937255859375,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,187.2653045654297,45766500,0.0,0.0
2023-09-05 00:00:00-04:00,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,187.50254821777344,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,180.7911834716797,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,175.503173828125,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,176.11598205566406,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,177.28233337402344,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,174.25775146484375,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,172.19198608398438,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,174.0,176.10000610351562,173.5800018310547,175.74000549316406,173.70423889160156,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,176.47999572753906,176.5,173.82000732421875,175.00999450683594,172.98269653320312,109259500,0.0,0.0
2023-09-18 00:00:00-04:00,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,175.90841674804688,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,176.99566650390625,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,173.45716857910156,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,171.9152374267578,63149100,0.0,0.0
2023-09-22 00:00:00-04:00,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,172.76522827148438,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,174.04031372070312,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,169.96804809570312,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,168.45578002929688,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,168.71275329589844,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,169.2267608642578,51861100,0.0,0.0
2023-10-02 00:00:00-04:00,171.22000122070312,174.3000030517578,170.92999267578125,173.75,171.7373046875,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,170.40292358398438,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,171.6483612060547,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,172.88388061523438,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,175.43399047851562,57266700,0.0,0.0
2023-10-09 00:00:00-04:00,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,176.91661071777344,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,176.32354736328125,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,177.71722412109375,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,178.61668395996094,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,176.77822875976562,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.75,179.0800018310547,176.50999450683594,178.72000122070312,176.6497344970703,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,175.09793090820312,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,173.80311584472656,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,173.42747497558594,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,170.8773956298828,64244000,0.0,0.0
2023-10-23 00:00:00-04:00,170.91000366210938,174.00999450683594,169.92999267578125,173.0,170.9959716796875,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,171.430908203125,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,169.11801147460938,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,164.95675659179688,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,166.27137756347656,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,168.3173828125,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,168.79180908203125,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,171.0,174.22999572753906,170.1199951171875,173.97000122070312,171.9547576904297,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,175.51307678222656,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,174.60369873046875,79829200,0.0,0.0
2023-11-06 00:00:00-05:00,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,177.15379333496094,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,179.7138214111328,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,180.77145385742188,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,180.29701232910156,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,184.48348999023438,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,182.8999481201172,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,185.5128173828125,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,187.85000610351562,189.5,187.77999877929688,188.00999450683594,186.0769500732422,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,187.75946044921875,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,190.25,190.3800048828125,188.57000732421875,189.69000244140625,187.73968505859375,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,189.48155212402344,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,188.67991638183594,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,189.34300231933594,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,190.8699951171875,190.89999389648438,189.25,189.97000122070312,188.0167694091797,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,187.838623046875,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,188.44236755371094,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,187.42295837402344,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,187.9969940185547,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,189.27371215820312,45704800,0.0,0.0
2023-12-04 00:00:00-05:00,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,187.48231506347656,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,191.43128967285156,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,190.3426513671875,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,193.6300048828125,195.0,193.58999633789062,194.27000427246094,192.27256774902344,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,193.69778442382812,53406400,0.0,0.0
2023-12-11 00:00:00-05:00,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,191.1937713623047,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,192.7080535888672,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,195.08999633789062,198.0,194.85000610351562,197.9600067138672,195.9246368408203,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,196.07308959960938,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,197.52999877929688,198.39999389648438,197.0,197.57000732421875,195.5386505126953,128538400,0.0,0.0
2023-12-18 00:00:00-05:00,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,193.8759307861328,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,194.9151153564453,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,192.8268280029297,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,196.10000610351562,197.0800018310547,193.5,194.67999267578125,192.6783447265625,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,191.60946655273438,37149600,0.0,0.0
2023-12-26 00:00:00-05:00,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,191.06512451171875,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,192.49000549316406,193.5,191.08999633789062,193.14999389648438,191.16409301757812,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,191.5896759033203,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,190.55044555664062,42672100,0.0,0.0
2024-01-02 00:00:00-05:00,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,183.7313232421875,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,184.22000122070312,185.8800048828125,183.42999267578125,184.25,182.3555908203125,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,180.03965759277344,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,179.31716918945312,62379700,0.0,0.0
2024-01-08 00:00:00-05:00,182.08999633789062,185.60000610351562,181.5,185.55999755859375,183.6521453857422,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,183.23646545410156,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,184.27565002441406,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,183.6818084716797,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,184.00843811035156,40477800,0.0,0.0
2024-01-16 00:00:00-05:00,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,181.7419891357422,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,180.8017578125,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,186.69058227539062,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,189.59043884277344,68903000,0.0,0.0
2024-01-22 00:00:00-05:00,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,191.896484375,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,195.02000427246094,195.75,193.8300018310547,195.17999267578125,193.1732177734375,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,195.4199981689453,196.3800048828125,194.33999633789062,194.5,192.5001983642578,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,192.17361450195312,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,190.44158935546875,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,189.75868225097656,47145600,0.0,0.0
2024-01-30 00:00:00-05:00,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,186.1066131591797,55859400,0.0,0.0
2024-01-31 00:00:00-05:00,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,182.50404357910156,55467800,0.0,0.0
2024-02-01 00:00:00-05:00,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,184.93873596191406,64885400,0.0,0.0
2024-02-02 00:00:00-05:00,179.86000061035156,187.3300018310547,179.25,185.85000610351562,183.9391326904297,102551700,0.0,0.0
2024-02-05 00:00:00-05:00,188.14999389648438,189.25,185.83999633789062,187.67999267578125,185.75030517578125,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,187.35366821289062,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,187.4625701904297,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,186.3837890625,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,188.64999389648438,189.99000549316406,188.0,188.85000610351562,187.14682006835938,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,185.46214294433594,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,183.37115478515625,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,182.4891815185547,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,182.20179748535156,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,180.66578674316406,49752500,0.0,0.0
2024-02-20 00:00:00-05:00,181.7899932861328,182.42999267578125,180.0,181.55999755859375,179.92254638671875,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,180.6757049560547,41371400,0.0,0.0
2024-02-22 00:00:00-05:00,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,182.70721435546875,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,180.8739013671875,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,179.52615356445312,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,180.98291015625,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,179.7838134765625,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,181.27000427246094,182.57000732421875,179.52999877929688,180.75,179.119873046875,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,178.03968811035156,73563100,0.0,0.0
2024-03-04 00:00:00-05:00,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,173.5208282470703,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,168.58572387695312,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,167.59475708007812,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,169.14999389648438,170.72999572753906,168.49000549316406,169.0,167.47584533691406,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.19021606445312,76267000,0.0,0.0
2024-03-11 00:00:00-04:00,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.1920166015625,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,171.6676788330078,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,169.58663940429688,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,172.91000366210938,174.30999755859375,172.0500030517578,173.0,171.43975830078125,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.06317138671875,121752700,0.0,0.0
2024-03-18 00:00:00-04:00,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.15325927734375,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,174.4919891357422,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.05862426757812,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,169.82447814941406,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,170.72625732421875,71160100,0.0,0.0
2024-03-25 00:00:00-04:00,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,169.3091278076172,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.17942810058594,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,171.7469482421875,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,171.75,172.22999572753906,170.50999450683594,171.47999572753906,169.93345642089844,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,171.19000244140625,171.25,169.47999572753906,170.02999877929688,168.4965362548828,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,167.31729125976562,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.11996459960938,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,167.29745483398438,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.05062866210938,42104800,0.0,0.0
2024-04-08 00:00:00-04:00,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,166.93077087402344,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.1397705078125,42373800,0.0,0.0
2024-04-10 00:00:00-04:00,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.26681518554688,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,173.46133422851562,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,174.95773315429688,101670900,0.0,0.0
2024-04-15 00:00:00-04:00,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.132568359375,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,171.75,173.75999450683594,168.27000427246094,169.3800048828125,167.85240173339844,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,169.61000061035156,170.64999389648438,168.0,168.0,166.48484802246094,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.5334930419922,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.5119171142578,68149400,0.0,0.0
2024-04-22 00:00:00-04:00,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.3443145751953,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.394775390625,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.4956512451172,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.35781860351562,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,167.7731170654297,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,173.3699951171875,176.02999877929688,173.10000610351562,173.5,171.9352569580078,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,173.3300018310547,174.99000549316406,170.0,170.3300018310547,168.79380798339844,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,167.7731170654297,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.469482421875,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,186.64999389648438,187.0,182.66000366210938,183.3800048828125,181.72613525390625,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,180.0712127685547,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,180.75497436523438,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,181.09193420410156,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,182.9054412841797,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,181.64517211914062,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,184.850341796875,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,185.99151611328125,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,188.26397705078125,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,188.38302612304688,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,188.41281127929688,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,189.57382202148438,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,190.87379455566406,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,189.4348907470703,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,190.97999572753906,191.0,186.6300048828125,186.8800048828125,185.44577026367188,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,188.52194213867188,36327000,0.0,0.0
2024-05-28 00:00:00-04:00,191.50999450683594,193.0,189.10000610351562,189.99000549316406,188.53192138671875,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,189.61000061035156,192.25,189.50999450683594,190.2899932861328,188.82957458496094,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,189.8218994140625,49889100,0.0,0.0
2024-05-31 00:00:00-04:00,191.44000244140625,192.57000732421875,189.91000366210938,192.25,190.77455139160156,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,192.54087829589844,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,192.85842895507812,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,194.36676025390625,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,195.69000244140625,196.5,194.1699981689453,194.47999572753906,192.9874267578125,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,195.3789520263672,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,191.63784790039062,97010200,0.0,0.0
2024-06-11 00:00:00-04:00,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,205.5601806640625,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,211.43478393554688,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,214.74000549316406,216.75,211.60000610351562,214.24000549316406,212.5957794189453,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,210.85922241210938,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.0071563720703,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,217.58999633789062,218.6300048828125,213.0,214.2899932861328,212.64537048339844,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,208.07077026367188,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,205.89759826660156,241805100,0.0,0.0
2024-06-24 00:00:00-04:00,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,206.5426025390625,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,207.46548461914062,55549700,0.0,0.0
